version,group,bench_simple,bench_full,mode,mean,unit,date
old,Cypher,CircleDistancePointIndexSeek.executePlan,"CircleDistancePointIndexSeek.executePlan_(crs,cartesian)_(extraLevels,5)_(filtered,false)_(maxBits,60)_(ratio,0.1)_(runtime,slotted)_(thresholdDelta,0.3)_(thresholdTop,0.8)",LATENCY,67.6838308243728,ms,1575788177503
old,Cypher,CircleDistancePointIndexSeek.executePlan,"CircleDistancePointIndexSeek.executePlan_(crs,cartesian)_(extraLevels,5)_(filtered,false)_(maxBits,60)_(ratio,0.1)_(runtime,slotted)_(thresholdDelta,0.3)_(thresholdTop,0.8)",LATENCY,70.5543426392523,ms,1575228520664
old,Cypher,Top.executePlan,"Top.executePlan_(limit,10000)_(runtime,interpreted)_(sort_type,small_string)",LATENCY,289.023541492537,ms,1576452190236
old,Cypher,Top.executePlan,"Top.executePlan_(limit,10000)_(runtime,interpreted)_(sort_type,small_string)",LATENCY,221.739730127167,ms,1576214538490
old,Cypher,Top.executePlan,"Top.executePlan_(limit,10000)_(runtime,interpreted)_(sort_type,small_string)",LATENCY,202.223474005333,ms,1575788177503
old,Cypher,Top.executePlan,"Top.executePlan_(limit,10000)_(runtime,interpreted)_(sort_type,small_string)",LATENCY,259.700284745762,ms,1575228520664
old,Cypher,In.executePlan,"In.executePlan_(engine,COMPILED)_(hitRatio,50)_(isConstant,true)_(size,10)",LATENCY,1.20586879330597,ms,1576452190236
old,Cypher,In.executePlan,"In.executePlan_(engine,COMPILED)_(hitRatio,50)_(isConstant,true)_(size,10)",LATENCY,1.25071569865482,ms,1576214538490
old,Cypher,In.executePlan,"In.executePlan_(engine,COMPILED)_(hitRatio,50)_(isConstant,true)_(size,10)",LATENCY,1.18642974642178,ms,1575788177503
old,Cypher,In.executePlan,"In.executePlan_(engine,COMPILED)_(hitRatio,50)_(isConstant,true)_(size,10)",LATENCY,1.36592556417779,ms,1575228520664
old,Cypher,VarExpandWithPredicates.executePlan,"VarExpandWithPredicates.executePlan_(auth,false)_(degree,10)_(length,2)_(minDepth,1)_(runtime,slotted)_(user,full)",LATENCY,69.7995987715078,ms,1576452190236
old,Cypher,VarExpandWithPredicates.executePlan,"VarExpandWithPredicates.executePlan_(auth,false)_(degree,10)_(length,2)_(minDepth,1)_(runtime,slotted)_(user,full)",LATENCY,69.818190077634,ms,1576214538490
old,Cypher,VarExpandWithPredicates.executePlan,"VarExpandWithPredicates.executePlan_(auth,false)_(degree,10)_(length,2)_(minDepth,1)_(runtime,slotted)_(user,full)",LATENCY,70.5236765510777,ms,1575788177503
old,Cypher,VarExpandWithPredicates.executePlan,"VarExpandWithPredicates.executePlan_(auth,false)_(degree,10)_(length,2)_(minDepth,1)_(runtime,slotted)_(user,full)",LATENCY,71.6299135513307,ms,1575228520664
old,Cypher,VarExpandWithPredicates.executePlan,"VarExpandWithPredicates.executePlan_(auth,false)_(degree,10)_(length,3)_(minDepth,2)_(runtime,slotted)_(user,full)",LATENCY,1856.44555377777,ms,1576452190236
old,Cypher,VarExpandWithPredicates.executePlan,"VarExpandWithPredicates.executePlan_(auth,false)_(degree,10)_(length,3)_(minDepth,2)_(runtime,slotted)_(user,full)",LATENCY,1777.40622506666,ms,1576214538490
old,Cypher,VarExpandWithPredicates.executePlan,"VarExpandWithPredicates.executePlan_(auth,false)_(degree,10)_(length,3)_(minDepth,2)_(runtime,slotted)_(user,full)",LATENCY,1830.06804195555,ms,1575788177503
old,Cypher,VarExpandWithPredicates.executePlan,"VarExpandWithPredicates.executePlan_(auth,false)_(degree,10)_(length,3)_(minDepth,2)_(runtime,slotted)_(user,full)",LATENCY,1757.73959964444,ms,1575228520664
old,Cypher,GreaterThanIndexSeek.executePlan,"GreaterThanIndexSeek.executePlan_(propertyType,long)_(runtime,interpreted)_(selectivity,0.001)",LATENCY,0.255599021931769,ms,1576452190236
old,Cypher,GreaterThanIndexSeek.executePlan,"GreaterThanIndexSeek.executePlan_(propertyType,long)_(runtime,interpreted)_(selectivity,0.001)",LATENCY,0.231222797677303,ms,1576214538490
old,Cypher,GreaterThanIndexSeek.executePlan,"GreaterThanIndexSeek.executePlan_(propertyType,long)_(runtime,interpreted)_(selectivity,0.001)",LATENCY,0.22391559884784,ms,1575788177503
old,Cypher,GreaterThanIndexSeek.executePlan,"GreaterThanIndexSeek.executePlan_(propertyType,long)_(runtime,interpreted)_(selectivity,0.001)",LATENCY,0.25357969881528,ms,1575228520664
old,Cypher,OrderBy.executePlan,"OrderBy.executePlan_(propertyType,long)_(runtime,slotted)",LATENCY,1182.2622579726,ms,1576452190236
old,Cypher,OrderBy.executePlan,"OrderBy.executePlan_(propertyType,long)_(runtime,slotted)",LATENCY,1187.36668444444,ms,1576214538490
